State,ZIP Code,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
NY,12996,7/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10709,11/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10309,11/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11703,8/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11777,1/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,12211,7/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10509,3/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11542,11/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11354,10/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,13054,4/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10607,9/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11789,10/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,14534,11/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11729,5/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,12578,7/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11421,3/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,10605,6/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11214,1/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,14612,8/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,12061,5/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11050,6/1/22,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
NY,11563,3/1/23,TESLA,MODEL 3,2018,BEV,1,Light-Duty (Class 1-2A),1,79,DMV Snapshot (10/2/2023),TRUE
