State,County,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag
MT,Flathead County,3/1/22,CHEVROLET,BOLT EV,2022,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,6/1/22,CHEVROLET,BOLT EV,2022,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,8/1/22,CHEVROLET,BOLT EV,2022,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,8/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,5/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Jefferson County,12/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,11/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,1/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,2/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,6/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,1/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,1/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,11/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,4/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,6/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,4/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,9/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,5/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,5/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,6/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,3/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,10/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Granite County,4/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Madison County,2/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,6/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,3/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,6/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,9/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,4/1/21,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,12/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Mineral County,10/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,4/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,8/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,1/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,3/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,5/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,7/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,3/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,9/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Beaverhead County,1/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,11/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,2/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,8/1/22,CHEVROLET,BOLT EV,2017,BEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,7/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,9/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,1/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,4/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,8/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,3/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,2/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,9/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,3/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,3/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,8/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,12/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,8/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,4/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,12/1/21,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,2/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,11/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,9/1/21,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,6/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/21,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,2/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,9/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,9/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,2/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,1/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Rosebud County,6/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Rosebud County,12/1/21,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,5/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,12/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,12/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,10/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,2/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Blaine County,10/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Broadwater County,1/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Granite County,7/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Jefferson County,1/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,7/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,7/1/21,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Sanders County,3/1/21,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Roosevelt County,4/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Fergus County,4/1/22,CHEVROLET,VOLT,2018,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,4/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,4/1/20,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,8/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,2/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/21,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,9/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,6/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,4/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,3/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,9/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,2/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,1/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,11/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,2/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Park County,7/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,1/1/22,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,12/1/21,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,4/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,8/1/21,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,1/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,9/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,10/1/22,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,1/1/22,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,12/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,5/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,10/1/22,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,10/1/21,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Ravalli County,4/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Fallon County,10/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,3/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,1/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,12/1/22,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Silver Bow County,3/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Richland County,8/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,3/1/22,CHEVROLET,VOLT,2015,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,1/1/22,CHEVROLET,VOLT,2016,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Deer Lodge County,11/1/22,CHEVROLET,VOLT,2019,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,9/1/22,CHEVROLET,VOLT,2011,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,12/1/22,CHEVROLET,VOLT,2011,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,4/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,6/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,3/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,8/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,10/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,8/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,9/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,3/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,1/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,1/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,1/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,12/1/19,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,2/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lewis and Clark County,6/1/21,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,6/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,4/1/21,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,4/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,2/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,12/1/21,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,1/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,1/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,8/1/18,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,11/1/21,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Gallatin County,4/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,10/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,4/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lake County,5/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Richland County,2/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Cascade County,12/1/20,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Hill County,10/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Lincoln County,4/1/22,CHEVROLET,VOLT,2014,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,3/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,12/1/21,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,3/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,2/1/21,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,3/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Yellowstone County,2/1/21,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,10/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,10/1/21,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,5/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,9/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,2/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,12/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,9/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Missoula County,11/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,11/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,6/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
MT,Flathead County,7/1/22,CHEVROLET,VOLT,2013,PHEV,1,Light-Duty (Class 1-2A),1,4,DMV Snapshot (12/19/2022),TRUE
