,state_num,ev,pct_car_buyers,car_buyers,pct_boomers,boomers,Under 5,5 to 9 years,10 to 14 years,15 to 19 years,20 to 24 years,25 to 29 years,30 to 34 years,35 to 39 years,40 to 44 years,45 to 49 years,50 to 54 years,55 to 59 years,60 to 64 years,65 to 69 years,70 to 74 years,75 to 79 years,80 to 84 years,+85 years,median_hh_inc,inc_norm,boomer_saturation,ev_per_c,ev_per_1k_b,ev_saturation,zip,kids,20s,30s,40s,50s,60s,70s,80s
1890,0.0,3.0,76.1,771.0,18.7,189.0,3.7,4.1,7.2,7.7,7.2,5.7,4.2,6.8,5.2,6.1,8.7,11.5,7.9,5.5,3.2,2.3,1.3,1.7,91711.0,1.0336227115013972,0.245136186770428,0.0038910505836575876,15.789473684210527,0.0,11972,0.23900000000000005,0.129,0.11,0.113,0.20199999999999999,0.134,0.055,0.03
1891,0.0,14.0,80.9,531.0,29.9,196.0,3.5,4.3,7.0,4.0,3.0,5.6,6.1,5.2,5.6,5.8,6.4,9.6,7.5,7.9,6.6,6.4,1.5,4.0,140750.0,2.827966379193427,0.3691148775894539,0.026365348399246705,71.06598984771574,1.0,11975,0.19099999999999995,0.086,0.113,0.11399999999999999,0.16,0.154,0.13,0.055
1892,0.0,32.0,78.8,2177.0,29.1,803.0,3.5,5.6,5.8,5.2,5.4,4.5,3.5,4.5,5.6,6.5,7.9,8.1,10.0,8.5,5.4,4.6,3.3,2.0,175875.0,4.11319489787616,0.3688562241616904,0.014699127239320165,39.80099502487562,0.0,11976,0.21200000000000002,0.099,0.08,0.121,0.16,0.185,0.1,0.053
1893,0.0,14.0,78.6,2229.0,34.3,972.0,3.3,5.1,5.1,6.8,5.3,3.9,3.8,4.4,4.2,6.3,6.9,8.0,6.7,9.2,6.9,5.8,2.5,5.7,118036.0,1.9968580354678866,0.4360699865410498,0.006280843427545985,14.388489208633095,0.0,11977,0.21400000000000005,0.092,0.08199999999999999,0.105,0.149,0.15899999999999997,0.127,0.08199999999999999
1894,0.0,23.0,76.1,3110.0,24.2,990.0,4.6,5.4,6.2,6.3,5.7,4.7,5.7,7.2,6.4,5.4,7.2,7.4,8.2,6.2,5.7,3.5,2.3,2.0,97273.0,1.2371370466163683,0.3183279742765273,0.007395498392282958,23.20887991927346,0.0,11978,0.23900000000000005,0.10400000000000001,0.129,0.11800000000000001,0.14600000000000002,0.144,0.092,0.043
1895,0.0,64.0,79.4,3914.0,22.6,1116.0,4.9,4.4,4.7,5.2,6.2,6.5,6.7,6.5,5.9,6.1,8.2,9.1,7.9,7.7,4.4,2.8,1.4,1.3,92409.0,1.0591626262641174,0.28513030148185997,0.016351558507920288,57.29632945389436,0.0,11980,0.20599999999999993,0.127,0.132,0.12,0.17299999999999996,0.15600000000000003,0.07200000000000001,0.027000000000000003
1896,0.0,4.0,69.3,329.0,24.0,114.0,9.1,5.1,7.8,6.5,4.8,8.4,4.0,3.6,4.2,6.7,4.4,6.7,9.5,7.4,4.2,2.9,2.3,2.3,108889.0,1.6621680636418097,0.3465045592705167,0.0121580547112462,34.78260869565217,0.0,12008,0.30700000000000005,0.132,0.076,0.109,0.11100000000000002,0.16899999999999998,0.071,0.046
1897,0.0,30.0,76.2,5999.0,26.1,2054.0,5.7,5.7,5.4,6.0,4.9,5.2,5.2,6.5,5.4,5.2,7.2,8.4,8.5,7.2,6.2,3.7,2.0,1.8,99050.0,1.3021577178675916,0.3423903983997333,0.005000833472245374,14.598540145985401,0.0,12009,0.23799999999999996,0.10100000000000002,0.11699999999999999,0.10600000000000001,0.15600000000000003,0.157,0.099,0.038
1898,5.0,1.0,76.2,5999.0,26.1,2054.0,5.7,5.7,5.4,6.0,4.9,5.2,5.2,6.5,5.4,5.2,7.2,8.4,8.5,7.2,6.2,3.7,2.0,1.8,99050.0,1.3021577178675916,0.3423903983997333,0.0001666944490748458,0.48661800486618007,0.0,12009,0.23799999999999996,0.10100000000000002,0.11699999999999999,0.10600000000000001,0.15600000000000003,0.157,0.099,0.038
1899,0.0,29.0,74.8,21565.0,24.3,7012.0,5.8,5.9,6.5,6.0,5.5,6.1,6.2,6.4,5.2,5.7,6.3,7.4,6.6,6.6,5.2,3.4,2.2,2.9,47750.0,-0.5749162467850547,0.32515650359378623,0.0013447716206816602,4.135177527449023,0.0,12010,0.252,0.11599999999999999,0.126,0.109,0.13699999999999998,0.132,0.086,0.051
1900,0.0,8.0,80.8,2837.0,29.7,1042.0,3.7,3.9,5.1,5.5,4.9,4.6,5.7,5.5,5.4,6.4,7.3,8.7,9.3,7.9,7.7,4.2,2.1,2.0,74821.0,0.4156153184607891,0.36728939020091644,0.0028198801550934085,7.670182166826462,0.0,12015,0.19200000000000003,0.095,0.11199999999999999,0.11800000000000001,0.16,0.17200000000000004,0.11900000000000001,0.040999999999999995
1901,0.0,2.0,79.9,286.0,35.2,126.0,5.6,4.2,4.2,3.6,4.5,5.6,1.7,7.0,7.5,3.9,5.9,8.1,5.3,9.8,12.3,5.9,2.8,2.2,41250.0,-0.8127521292459163,0.4405594405594406,0.006993006993006993,15.748031496062993,0.0,12017,0.20099999999999996,0.10099999999999999,0.087,0.114,0.14,0.15100000000000002,0.18200000000000002,0.05
1902,0.0,16.0,76.3,5819.0,24.6,1878.0,3.9,5.5,6.2,6.7,5.1,4.2,5.8,5.4,5.5,7.4,7.6,8.4,9.1,6.9,5.7,3.0,1.8,1.6,100156.0,1.3426264080217012,0.32273586526894654,0.002749613335624678,8.51516764236296,0.0,12018,0.23700000000000002,0.09300000000000001,0.11199999999999999,0.129,0.16,0.16,0.087,0.034
1903,0.0,58.0,75.1,11878.0,24.6,3898.0,5.0,6.4,6.5,5.9,4.1,4.1,5.5,6.1,6.5,6.9,7.4,7.7,7.5,6.5,5.8,4.0,2.3,1.7,99196.0,1.30749987768902,0.3281697255430207,0.004882976932143459,14.875609130546295,0.0,12019,0.24900000000000005,0.08199999999999999,0.11599999999999999,0.134,0.15100000000000002,0.14,0.098,0.04
1904,6.0,1.0,75.1,11878.0,24.6,3898.0,5.0,6.4,6.5,5.9,4.1,4.1,5.5,6.1,6.5,6.9,7.4,7.7,7.5,6.5,5.8,4.0,2.3,1.7,99196.0,1.30749987768902,0.3281697255430207,8.418925745074928e-05,0.25647601949217746,0.0,12019,0.24900000000000005,0.08199999999999999,0.11599999999999999,0.134,0.15100000000000002,0.14,0.098,0.04
1905,0.0,76.0,77.4,26830.0,21.1,7317.0,5.1,5.4,5.9,5.3,5.3,6.8,7.1,6.6,6.2,6.7,7.3,8.2,6.9,5.8,4.9,3.1,1.8,1.6,84403.0,0.7662219993438623,0.27271710771524416,0.0028326500186358554,10.385351188849413,0.0,12020,0.22599999999999995,0.121,0.13699999999999998,0.129,0.155,0.127,0.08,0.034
1906,0.0,2.0,76.5,1558.0,25.3,516.0,4.8,5.6,5.2,7.0,3.6,3.7,6.1,5.9,5.5,6.2,8.4,8.7,9.2,7.8,5.8,2.9,2.1,1.3,90938.0,1.0053385365564362,0.33119383825417203,0.0012836970474967907,3.8684719535783367,0.0,12023,0.235,0.07300000000000001,0.12,0.11699999999999999,0.171,0.17,0.087,0.034
1907,0.0,11.0,76.6,4103.0,25.3,1355.0,4.7,5.3,5.9,6.3,5.1,5.1,5.6,6.2,5.6,6.3,7.2,8.1,8.8,6.2,5.8,3.4,2.6,1.6,68281.0,0.1763158305693991,0.33024616134535706,0.002680965147453083,8.112094395280236,0.0,12025,0.23400000000000007,0.102,0.11800000000000001,0.11899999999999998,0.153,0.15,0.092,0.042
1908,0.0,20.0,74.6,2953.0,21.8,861.0,5.4,6.9,7.1,5.0,4.4,4.3,6.0,6.5,5.5,7.2,8.3,8.5,7.0,5.5,4.7,3.0,1.9,2.6,102120.0,1.4144894346606447,0.29156789705384356,0.006772773450728073,23.201856148491878,0.0,12027,0.25400000000000006,0.087,0.125,0.127,0.168,0.125,0.077,0.045
1909,0.0,1.0,82.7,891.0,30.1,325.0,3.2,4.1,3.8,5.4,4.3,4.4,4.1,6.3,5.9,9.2,8.1,7.1,7.9,7.9,8.2,4.2,2.7,3.3,69911.0,0.23595775186343051,0.36475869809203143,0.001122334455667789,3.067484662576687,0.0,12028,0.17299999999999996,0.087,0.10399999999999998,0.151,0.152,0.158,0.12399999999999999,0.06
1910,0.0,9.0,84.4,868.0,35.8,368.0,2.5,4.3,3.1,4.8,5.2,6.1,4.9,4.3,3.8,6.2,7.7,8.0,8.8,10.6,6.6,7.1,2.8,3.3,85972.0,0.823631922356338,0.423963133640553,0.010368663594470046,24.390243902439025,0.0,12029,0.15599999999999994,0.113,0.092,0.1,0.157,0.19399999999999998,0.13699999999999998,0.061
1911,0.0,15.0,77.1,6228.0,26.1,2111.0,4.9,5.2,6.5,5.5,4.1,4.6,5.7,6.4,5.5,7.0,6.9,8.1,7.7,6.1,6.1,4.0,2.8,2.9,77352.0,0.5082249520774723,0.3389531149646757,0.0024084778420038534,7.102272727272727,0.0,12033,0.22900000000000006,0.087,0.12100000000000001,0.125,0.15,0.138,0.10099999999999999,0.056999999999999995
1912,0.0,1.0,74.0,512.0,22.8,158.0,6.8,6.8,5.8,5.5,7.2,5.3,4.5,7.5,7.9,5.8,7.8,4.0,6.6,6.1,6.4,2.6,1.6,1.7,62188.0,-0.046627866635836276,0.30859375,0.001953125,6.289308176100629,0.0,12035,0.26,0.125,0.12,0.13699999999999998,0.11800000000000001,0.127,0.09,0.033
1913,0.0,10.0,80.8,3147.0,34.0,1325.0,3.8,4.3,5.1,5.5,4.0,5.0,5.5,5.4,4.5,5.1,6.6,8.7,7.8,8.5,8.5,5.8,2.9,3.0,69000.0,0.2026241381831467,0.42103590721321893,0.0031776294884016524,7.541478129713424,0.0,12037,0.19200000000000003,0.09,0.109,0.096,0.153,0.163,0.14300000000000002,0.059000000000000004
1914,0.0,14.0,79.3,6251.0,23.7,1870.0,4.0,4.7,4.5,5.7,18.0,4.8,4.5,4.9,4.4,5.5,6.0,6.4,6.9,6.3,5.5,3.3,2.1,2.3,55827.0,-0.27937772022561175,0.2991521356582947,0.0022396416573348264,7.482629609834313,0.0,12043,0.20700000000000002,0.228,0.094,0.099,0.124,0.132,0.08800000000000001,0.044000000000000004
1915,0.0,1.0,73.4,486.0,19.5,129.0,4.8,5.0,6.8,8.5,6.9,5.1,6.5,6.0,6.9,5.6,9.4,7.3,6.2,6.9,5.0,0.8,1.5,0.8,54722.0,-0.31980982024395826,0.2654320987654321,0.00205761316872428,7.6923076923076925,0.0,12045,0.26599999999999996,0.12,0.125,0.125,0.16699999999999998,0.131,0.057999999999999996,0.023
1916,0.0,2.0,78.0,504.0,30.5,197.0,5.4,6.2,5.9,3.6,3.7,3.9,7.7,5.6,6.0,4.3,8.4,6.5,6.5,7.1,6.3,6.2,4.0,2.6,81250.0,0.6508533012824628,0.39087301587301587,0.003968253968253968,10.101010101010102,0.0,12046,0.22,0.076,0.133,0.10300000000000001,0.149,0.136,0.125,0.066
1917,0.0,58.0,78.2,18257.0,21.7,5065.0,5.0,5.3,5.6,4.9,6.5,8.2,7.7,6.6,6.4,5.9,6.4,7.0,7.1,5.8,4.6,2.7,1.8,2.5,60444.0,-0.11044106340687361,0.27742783589855946,0.0031768636687298023,11.448874851954205,0.0,12047,0.21799999999999997,0.147,0.14300000000000002,0.12300000000000001,0.134,0.12899999999999998,0.073,0.043
1918,0.0,7.0,82.8,4780.0,18.6,1071.0,3.0,3.3,3.6,4.9,10.8,8.9,9.1,8.5,7.3,6.3,6.9,6.5,6.1,5.5,3.3,2.8,1.5,1.8,67560.0,0.14993434268412503,0.22405857740585775,0.0014644351464435147,6.529850746268656,0.0,12051,0.17200000000000004,0.19700000000000004,0.17600000000000002,0.136,0.134,0.11599999999999999,0.061,0.033
1919,0.0,10.0,78.9,3270.0,24.3,1006.0,4.3,5.2,5.2,5.5,4.3,5.1,6.2,5.5,6.2,5.8,9.4,8.6,9.7,6.8,5.8,3.1,1.9,1.2,82316.0,0.6898583860060441,0.3076452599388379,0.0030581039755351682,9.9304865938431,0.0,12053,0.21099999999999994,0.09399999999999999,0.11699999999999999,0.12,0.18,0.165,0.08900000000000001,0.030999999999999996
1920,0.0,100.0,76.3,13180.0,26.5,4575.0,4.5,5.6,6.5,6.2,4.8,4.0,4.8,6.2,6.2,6.2,7.3,8.0,8.0,7.0,5.8,3.4,2.3,3.1,113383.0,1.826604133761673,0.34711684370257967,0.007587253414264037,21.853146853146853,0.0,12054,0.23700000000000002,0.08800000000000001,0.11,0.124,0.153,0.15,0.092,0.054000000000000006
1921,6.0,1.0,76.3,13180.0,26.5,4575.0,4.5,5.6,6.5,6.2,4.8,4.0,4.8,6.2,6.2,6.2,7.3,8.0,8.0,7.0,5.8,3.4,2.3,3.1,113383.0,1.826604133761673,0.34711684370257967,7.587253414264036e-05,0.21853146853146854,0.0,12054,0.23700000000000002,0.08800000000000001,0.11,0.124,0.153,0.15,0.092,0.054000000000000006
1922,7.0,1.0,76.3,13180.0,26.5,4575.0,4.5,5.6,6.5,6.2,4.8,4.0,4.8,6.2,6.2,6.2,7.3,8.0,8.0,7.0,5.8,3.4,2.3,3.1,113383.0,1.826604133761673,0.34711684370257967,7.587253414264036e-05,0.21853146853146854,0.0,12054,0.23700000000000002,0.08800000000000001,0.11,0.124,0.153,0.15,0.092,0.054000000000000006
1923,0.0,1.0,75.8,1396.0,25.7,473.0,4.9,5.7,7.3,5.5,3.7,5.0,5.7,5.8,5.3,6.7,7.9,8.0,8.4,6.8,5.2,3.9,2.3,1.9,71151.0,0.2813295202098103,0.33882521489971346,0.0007163323782234957,2.109704641350211,0.0,12057,0.24200000000000002,0.087,0.115,0.12,0.159,0.152,0.091,0.041999999999999996
1924,0.0,1.0,77.6,1182.0,27.1,412.0,4.8,4.7,6.6,5.6,4.5,5.0,6.7,5.9,3.8,4.7,7.7,9.8,8.1,6.8,6.7,4.4,2.2,2.0,71449.0,0.2922333806672467,0.34856175972927245,0.0008460236886632825,2.4213075060532687,0.0,12058,0.22400000000000006,0.095,0.126,0.085,0.175,0.149,0.11100000000000002,0.042
1925,0.0,6.0,81.6,1209.0,29.1,432.0,4.4,4.4,4.3,4.7,5.1,5.8,5.8,4.1,5.4,7.8,6.4,8.5,10.2,9.4,5.6,3.9,1.8,2.4,85953.0,0.822936709776837,0.3573200992555831,0.004962779156327543,13.856812933025404,0.0,12059,0.18400000000000005,0.10899999999999999,0.09899999999999999,0.132,0.149,0.196,0.095,0.042
1926,0.0,7.0,79.6,1123.0,28.8,406.0,4.6,5.5,4.3,5.0,4.5,2.9,4.2,6.2,5.2,8.4,7.0,9.3,10.6,8.7,6.0,2.8,2.5,2.3,109688.0,1.691403582116614,0.36153161175422976,0.006233303650934996,17.1990171990172,0.0,12060,0.20400000000000007,0.07400000000000001,0.10400000000000001,0.136,0.163,0.19299999999999998,0.08800000000000001,0.048
1927,0.0,38.0,77.4,7280.0,25.9,2432.0,4.6,5.5,6.1,5.5,4.6,4.9,6.5,6.8,6.3,6.0,6.9,7.5,6.9,7.1,5.2,3.7,2.7,3.0,97734.0,1.254005099203208,0.33406593406593404,0.0052197802197802195,15.618577887381832,0.0,12061,0.22599999999999995,0.095,0.133,0.12300000000000001,0.14400000000000002,0.14,0.08900000000000001,0.057
1928,0.0,2.0,78.6,1476.0,25.7,482.0,5.0,5.4,5.2,5.2,4.4,5.5,6.4,6.7,4.6,6.6,6.9,7.9,8.1,8.1,6.5,4.1,1.4,1.9,70238.0,0.24792272625800002,0.3265582655826558,0.0013550135501355014,4.140786749482402,0.0,12062,0.21400000000000005,0.099,0.131,0.11199999999999999,0.14800000000000002,0.162,0.106,0.033
1929,0.0,1.0,79.4,339.0,32.3,138.0,5.2,5.4,5.6,3.0,3.5,4.2,5.2,3.3,4.7,3.0,6.8,13.8,11.0,7.3,9.1,4.2,2.1,2.6,38438.0,-0.9156435910120614,0.40707964601769914,0.0029498525073746312,7.194244604316547,0.0,12064,0.20599999999999993,0.077,0.085,0.077,0.20600000000000002,0.183,0.133,0.047
1930,0.0,146.0,76.3,33495.0,22.0,9638.0,4.9,5.7,6.0,6.1,5.6,6.1,6.3,6.2,6.3,6.8,7.7,7.7,7.0,5.6,5.1,3.2,2.1,1.8,100114.0,1.3410896223196465,0.2877444394685774,0.0043588595312733245,15.146799460524951,0.0,12065,0.23700000000000002,0.11699999999999999,0.125,0.131,0.154,0.126,0.083,0.03900000000000001
1931,0.0,6.0,75.7,1520.0,22.8,458.0,4.9,6.1,5.3,7.5,5.4,4.9,5.9,6.8,3.8,7.7,7.3,8.6,7.7,7.2,3.9,3.3,1.9,1.7,71705.0,0.3016004554226283,0.3013157894736842,0.003947368421052632,13.071895424836601,0.0,12066,0.24299999999999997,0.10300000000000001,0.127,0.115,0.15899999999999997,0.149,0.072,0.036
1932,0.0,4.0,77.9,1179.0,28.2,426.0,5.4,5.4,5.3,5.1,3.3,3.8,6.7,6.4,4.5,6.7,5.9,8.0,11.6,9.0,5.4,3.6,1.9,2.0,84716.0,0.7776747118377468,0.361323155216285,0.0033927056827820186,9.36768149882904,0.0,12067,0.22099999999999995,0.071,0.131,0.11199999999999999,0.139,0.20600000000000002,0.09,0.039
1933,0.0,1.0,76.1,2207.0,24.8,718.0,4.9,5.4,6.0,6.3,4.9,4.7,4.9,6.7,5.5,7.0,7.3,8.3,7.4,7.3,5.4,3.7,2.0,2.4,65417.0,0.07152168174356713,0.32532850022655185,0.00045310376076121433,1.3908205841446453,0.0,12068,0.23900000000000005,0.09600000000000002,0.11600000000000002,0.125,0.15600000000000003,0.147,0.09100000000000001,0.044000000000000004
1934,0.0,1.0,78.0,1151.0,28.4,419.0,4.5,5.4,6.0,5.9,3.5,4.1,5.0,6.2,5.7,5.9,7.1,8.6,7.9,8.1,8.3,3.7,2.8,1.4,53472.0,-0.3655474899479701,0.3640312771503041,0.0008688097306689834,2.3809523809523814,0.0,12070,0.22,0.076,0.11199999999999999,0.11600000000000002,0.157,0.16,0.12,0.041999999999999996
1935,0.0,2.0,78.7,218.0,33.9,94.0,6.5,5.1,6.5,2.9,3.2,3.6,2.5,6.5,7.9,3.2,7.2,8.3,7.2,8.3,7.6,8.7,2.5,2.2,57125.0,-0.23188372400496587,0.43119266055045874,0.009174311926605505,21.052631578947366,0.0,12071,0.21299999999999997,0.068,0.09,0.11100000000000002,0.155,0.155,0.16299999999999998,0.047
1936,0.0,8.0,77.5,2247.0,27.9,810.0,4.9,5.9,6.5,5.0,3.2,4.3,4.7,5.4,4.9,6.2,8.5,9.4,8.5,9.1,5.1,4.6,2.4,1.6,85000.0,0.7880663103944984,0.3604806408544726,0.0035603026257231864,9.864364981504316,0.0,12074,0.225,0.075,0.10100000000000002,0.11100000000000002,0.179,0.17600000000000002,0.09699999999999999,0.04
1937,0.0,11.0,77.7,2437.0,29.1,913.0,3.8,5.4,6.7,5.3,4.5,4.1,4.9,4.5,4.9,6.3,7.2,9.8,8.5,7.3,6.0,4.7,2.7,3.3,82212.0,0.6860530118866703,0.37464095199015185,0.004513746409519901,12.035010940919038,0.0,12075,0.22299999999999998,0.086,0.094,0.11199999999999999,0.17,0.158,0.107,0.06
1938,0.0,1.0,79.9,996.0,33.4,416.0,3.4,5.8,4.8,5.2,4.9,3.3,4.4,5.8,4.4,4.3,6.8,9.6,11.0,8.2,6.7,4.7,4.8,1.9,57188.0,-0.22957854545188366,0.41767068273092367,0.001004016064257028,2.398081534772182,0.0,12076,0.20099999999999996,0.08199999999999999,0.102,0.087,0.16399999999999998,0.192,0.114,0.06699999999999999
1939,0.0,28.0,73.9,4983.0,25.1,1693.0,4.8,5.0,6.2,8.4,6.0,4.4,4.5,5.4,6.5,6.2,6.5,8.2,7.3,6.7,5.5,3.7,2.6,2.2,98393.0,1.2781179986711628,0.3397551675697371,0.005619104956853301,16.528925619834713,0.0,12077,0.26099999999999995,0.10400000000000001,0.099,0.127,0.147,0.14,0.092,0.04800000000000001
1940,0.0,18.0,76.3,17549.0,25.1,5769.0,5.4,5.8,6.1,5.6,5.3,5.7,6.1,5.6,5.5,5.8,7.1,7.6,7.4,6.7,5.9,3.6,2.2,2.5,44144.0,-0.7068602763471881,0.32873668015271523,0.0010256994700552737,3.119584055459272,0.0,12078,0.23700000000000002,0.11,0.11699999999999999,0.113,0.147,0.14100000000000001,0.095,0.047
1941,0.0,6.0,76.4,2745.0,26.3,943.0,5.7,5.3,6.2,5.6,5.0,5.0,5.8,5.7,4.9,4.8,7.3,8.9,8.7,7.0,4.4,4.8,2.5,2.4,76081.0,0.461718889522433,0.34353369763205827,0.002185792349726776,6.355932203389831,0.0,12083,0.23599999999999993,0.1,0.115,0.09699999999999999,0.162,0.157,0.092,0.049
1942,0.0,19.0,77.5,3611.0,18.6,868.0,6.0,5.5,6.2,3.9,5.5,10.1,10.3,9.4,6.7,5.1,4.3,6.0,5.6,4.0,4.3,2.9,1.4,2.9,78049.0,0.5337282767044292,0.24037662697313764,0.005261700360011078,21.86421173762946,0.0,12084,0.225,0.156,0.19700000000000004,0.11800000000000001,0.10300000000000001,0.096,0.072,0.043
1943,0.0,1.0,77.8,880.0,28.3,320.0,4.6,5.3,5.6,6.1,4.2,4.4,5.7,3.3,4.3,8.0,8.7,7.3,9.8,7.9,4.5,5.3,3.1,1.8,57963.0,-0.20122119023539634,0.36363636363636365,0.0011363636363636363,3.115264797507788,0.0,12087,0.22200000000000003,0.08600000000000002,0.09,0.12300000000000001,0.16,0.17700000000000002,0.098,0.049
1944,0.0,6.0,73.3,4561.0,23.7,1472.0,4.6,5.5,6.5,8.6,5.5,5.5,5.3,5.8,5.5,5.7,6.6,8.0,7.7,6.5,4.7,3.4,1.9,2.7,55316.0,-0.2980752796006118,0.32273624205218154,0.00131550098662574,4.0733197556008145,0.0,12090,0.267,0.11,0.111,0.11199999999999999,0.146,0.142,0.081,0.046
1945,0.0,2.0,74.8,928.0,24.3,301.0,6.8,5.6,5.9,5.9,5.5,6.5,8.5,4.4,4.7,4.7,6.0,8.5,6.6,8.1,4.4,3.5,2.2,2.3,43828.0,-0.7184227592483623,0.32435344827586204,0.0021551724137931034,6.622516556291391,0.0,12092,0.252,0.12,0.129,0.094,0.145,0.147,0.079,0.045
1946,0.0,5.0,79.6,1255.0,30.3,478.0,4.6,3.9,5.3,5.6,5.3,4.8,4.8,5.4,4.7,5.0,7.6,7.7,10.9,8.2,7.5,5.4,1.5,1.9,51008.0,-0.4557055844685183,0.3808764940239044,0.00398406374501992,10.438413361169102,0.0,12093,0.20400000000000007,0.10099999999999999,0.102,0.09699999999999999,0.153,0.191,0.129,0.034
1947,0.0,2.0,75.1,1754.0,20.8,487.0,5.0,6.2,5.6,6.7,4.8,4.6,7.4,5.7,6.2,6.0,8.8,9.6,6.5,7.1,4.4,2.7,1.4,1.2,95099.0,1.1575900914671509,0.27765108323831245,0.0011402508551881414,4.0983606557377055,0.0,12094,0.24900000000000005,0.09399999999999999,0.131,0.122,0.184,0.136,0.07100000000000001,0.025999999999999995
1948,0.0,13.0,77.0,9421.0,24.5,3002.0,4.5,5.3,5.6,6.4,5.9,6.1,6.4,6.6,6.0,5.9,6.3,7.5,7.3,6.1,5.0,3.9,2.6,2.6,57247.0,-0.22741972744185432,0.3186498248593568,0.0013798959770724977,4.329004329004329,0.0,12095,0.23,0.12,0.13,0.11900000000000001,0.138,0.13399999999999998,0.08900000000000001,0.052000000000000005
1949,0.0,5.0,82.2,1756.0,35.5,758.0,3.2,3.5,4.4,5.9,3.4,5.0,4.4,4.7,4.6,6.0,7.5,8.4,8.4,9.1,8.7,5.4,3.6,3.8,83026.0,0.7158373823979228,0.4316628701594533,0.0028473804100227792,6.587615283267457,0.0,12106,0.17799999999999996,0.084,0.09100000000000001,0.106,0.159,0.175,0.141,0.07400000000000001
1950,0.0,1.0,84.6,351.0,43.9,182.0,1.9,3.1,4.6,4.1,3.9,4.3,2.9,3.6,3.9,4.3,4.8,9.2,13.7,12.5,9.6,7.2,2.7,3.6,75179.0,0.42871458706401805,0.5185185185185185,0.002849002849002849,5.46448087431694,0.0,12108,0.15400000000000005,0.08199999999999999,0.065,0.08199999999999999,0.14,0.262,0.168,0.063
1951,0.0,60.0,76.6,15068.0,25.1,4932.0,4.7,5.7,5.9,6.2,5.3,5.4,6.1,6.2,5.8,6.0,6.8,7.6,7.7,6.5,5.5,3.2,2.7,2.6,83240.0,0.7236676714512497,0.3273161667109105,0.003981948500132732,12.16298398540442,0.0,12110,0.23400000000000007,0.107,0.12300000000000001,0.11800000000000001,0.144,0.142,0.087,0.053000000000000005
1952,6.0,1.0,76.6,15068.0,25.1,4932.0,4.7,5.7,5.9,6.2,5.3,5.4,6.1,6.2,5.8,6.0,6.8,7.6,7.7,6.5,5.5,3.2,2.7,2.6,83240.0,0.7236676714512497,0.3273161667109105,6.636580833554553e-05,0.20271639975674033,0.0,12110,0.23400000000000007,0.107,0.12300000000000001,0.11800000000000001,0.144,0.142,0.087,0.053000000000000005
1953,0.0,4.0,79.1,2240.0,27.5,778.0,3.5,5.7,5.9,5.1,4.4,4.4,5.2,5.6,6.7,5.6,6.9,9.7,9.5,7.1,5.5,4.6,2.6,2.0,64375.0,0.03339476027830285,0.34732142857142856,0.0017857142857142857,5.134788189987162,0.0,12117,0.20900000000000005,0.08800000000000001,0.10800000000000001,0.12300000000000001,0.166,0.166,0.10099999999999999,0.046
1954,0.0,40.0,76.2,12660.0,23.7,3946.0,5.2,6.2,6.1,5.5,5.0,6.3,6.7,6.9,5.9,5.8,6.9,6.9,6.8,6.9,5.3,3.9,1.9,1.7,81922.0,0.6754418725153396,0.31169036334913114,0.00315955766192733,10.134279199391944,0.0,12118,0.23799999999999996,0.113,0.136,0.11699999999999999,0.138,0.13699999999999998,0.092,0.036
1955,0.0,3.0,74.2,440.0,28.2,167.0,5.7,3.5,8.6,7.1,5.6,4.4,6.7,5.4,2.7,7.3,6.2,5.9,8.3,7.8,5.9,5.4,2.0,1.5,85060.0,0.7902617185402909,0.3795454545454545,0.006818181818181818,17.857142857142858,0.0,12120,0.25799999999999995,0.1,0.12100000000000001,0.1,0.12100000000000001,0.161,0.113,0.035
1956,0.0,3.0,79.7,1409.0,26.7,471.0,4.6,4.5,4.2,5.8,5.4,4.6,5.7,5.8,5.9,7.1,8.8,7.2,10.0,6.8,5.1,5.6,1.6,1.3,89084.0,0.9375004248514459,0.33427963094393187,0.0021291696238466998,6.355932203389831,0.0,12121,0.20299999999999996,0.1,0.115,0.13,0.16,0.168,0.107,0.029000000000000005
1957,0.0,2.0,79.9,3008.0,31.0,1168.0,3.6,4.5,5.8,5.1,4.6,5.9,4.4,5.2,5.2,5.7,7.5,8.2,8.5,7.9,7.8,5.3,2.6,2.3,45800.0,-0.6462670115233132,0.3882978723404255,0.0006648936170212766,1.7108639863130881,0.0,12122,0.20099999999999996,0.105,0.09600000000000002,0.109,0.157,0.16399999999999998,0.131,0.049
1958,0.0,13.0,76.1,3878.0,24.5,1250.0,5.5,5.9,5.2,6.4,5.0,4.8,6.1,6.2,5.7,5.8,8.2,7.3,8.4,6.9,6.4,3.3,1.7,1.2,93451.0,1.0972895477293816,0.3223310985043837,0.0033522434244455906,10.391686650679457,0.0,12123,0.23900000000000005,0.098,0.12300000000000001,0.115,0.155,0.153,0.09699999999999999,0.028999999999999998
1959,0.0,2.0,84.4,374.0,31.4,139.0,2.7,5.2,2.5,4.3,2.7,8.6,2.0,5.4,5.9,6.1,7.0,10.8,9.7,10.2,5.0,5.6,2.9,3.4,65862.0,0.08780429215819535,0.3716577540106952,0.0053475935828877,14.285714285714285,0.0,12124,0.15599999999999994,0.113,0.07400000000000001,0.12,0.17800000000000002,0.19899999999999998,0.106,0.063
