,bd,hour,time,end_use,category,energy
2109,False,23,22:45:00,mech_vent,HVAC,0.04482803550375188
2110,False,23,22:45:00,plug_loads,Plugs,5.205051461707532
2111,False,23,22:45:00,pool_heater,Pool,0.002316899365887712
2112,False,23,22:45:00,pool_pump,Pool,0.044670917635420075
2113,False,23,22:45:00,range_oven,Kitchen,0.11442030202328707
2114,False,23,22:45:00,refrigerator,Kitchen,1.4779413559984766
2115,False,23,22:45:00,well_pump,Kitchen,0.16752908747946463
2116,False,24,23:00:00,ceiling_fan,HVAC,0.07928756828028558
2117,False,24,23:00:00,clothes_dryer,Laundry,0.653012547870593
2118,False,24,23:00:00,clothes_washer,Laundry,0.019562843984659337
2119,False,24,23:00:00,cooling,HVAC,1.762013407902393
2120,False,24,23:00:00,cooling_fans_pumps,HVAC,0.28073398459253734
2121,False,24,23:00:00,dishwasher,Kitchen,0.05517817508010877
2122,False,24,23:00:00,freezer,Kitchen,0.22128922469854512
2123,False,24,23:00:00,heating,HVAC,1.8857747599926762
2124,False,24,23:00:00,heating_fans_pumps,HVAC,1.1835875107909315
2125,False,24,23:00:00,heating_hp_bkup,HVAC,0.08395303608239658
2126,False,24,23:00:00,hot_tub_heater,Hot Tub,0.08483284704572079
2127,False,24,23:00:00,hot_tub_pump,Hot Tub,0.08393005759415309
2128,False,24,23:00:00,hot_water,HVAC,1.5628840382540305
2129,False,24,23:00:00,lighting_exterior,Lighting,0.21833231551587468
2130,False,24,23:00:00,lighting_garage,Lighting,0.04697087773112828
2131,False,24,23:00:00,lighting_interior,Lighting,1.5164160849995638
2132,False,24,23:00:00,mech_vent,HVAC,0.04482803550375188
2133,False,24,23:00:00,plug_loads,Plugs,5.179217503505078
2134,False,24,23:00:00,pool_heater,Pool,0.002316899365887712
2135,False,24,23:00:00,pool_pump,Pool,0.044670917635420075
2136,False,24,23:00:00,range_oven,Kitchen,0.09388956287037004
2137,False,24,23:00:00,refrigerator,Kitchen,1.4779413559984766
2138,False,24,23:00:00,well_pump,Kitchen,0.16752908747946463
2139,False,24,23:15:00,ceiling_fan,HVAC,0.0666498416403516
2140,False,24,23:15:00,clothes_dryer,Laundry,0.5589492224577147
2141,False,24,23:15:00,clothes_washer,Laundry,0.016463841329816268
2142,False,24,23:15:00,cooling,HVAC,1.7261914668100875
2143,False,24,23:15:00,cooling_fans_pumps,HVAC,0.2745799722859841
2144,False,24,23:15:00,dishwasher,Kitchen,0.045987859968043616
2145,False,24,23:15:00,freezer,Kitchen,0.2081774930895877
2146,False,24,23:15:00,heating,HVAC,1.8385761104518006
2147,False,24,23:15:00,heating_fans_pumps,HVAC,1.1628029771813249
2148,False,24,23:15:00,heating_hp_bkup,HVAC,0.08463969026634036
2149,False,24,23:15:00,hot_tub_heater,Hot Tub,0.08470538517503662
2150,False,24,23:15:00,hot_tub_pump,Hot Tub,0.08372698274933424
2151,False,24,23:15:00,hot_water,HVAC,1.4059249571679195
2152,False,24,23:15:00,lighting_exterior,Lighting,0.18186555287206843
2153,False,24,23:15:00,lighting_garage,Lighting,0.037364838559323967
2154,False,24,23:15:00,lighting_interior,Lighting,0.8297242418667062
2155,False,24,23:15:00,mech_vent,HVAC,0.04237076114237648
2156,False,24,23:15:00,plug_loads,Plugs,4.9881870198765474
2157,False,24,23:15:00,pool_heater,Pool,0.002318568743238738
2158,False,24,23:15:00,pool_pump,Pool,0.04470887142048899
2159,False,24,23:15:00,range_oven,Kitchen,0.0787570008786626
2160,False,24,23:15:00,refrigerator,Kitchen,1.419539956948874
2161,False,24,23:15:00,well_pump,Kitchen,0.1263188872913877
2162,False,24,23:30:00,ceiling_fan,HVAC,0.06555978732946594
2163,False,24,23:30:00,clothes_dryer,Laundry,0.47247090943655545
2164,False,24,23:30:00,clothes_washer,Laundry,0.013343087670076017
2165,False,24,23:30:00,cooling,HVAC,1.6548558302434098
2166,False,24,23:30:00,cooling_fans_pumps,HVAC,0.2606152870493204
2167,False,24,23:30:00,dishwasher,Kitchen,0.038042262068503245
2168,False,24,23:30:00,freezer,Kitchen,0.2081774930895877
2169,False,24,23:30:00,heating,HVAC,1.8821575629683414
2170,False,24,23:30:00,heating_fans_pumps,HVAC,1.1923619054459222
2171,False,24,23:30:00,heating_hp_bkup,HVAC,0.08756281910731953
2172,False,24,23:30:00,hot_tub_heater,Hot Tub,0.08470538517503662
2173,False,24,23:30:00,hot_tub_pump,Hot Tub,0.08372698274933424
2174,False,24,23:30:00,hot_water,HVAC,1.233000147493938
2175,False,24,23:30:00,lighting_exterior,Lighting,0.18186555287206843
2176,False,24,23:30:00,lighting_garage,Lighting,0.037364838559323967
2177,False,24,23:30:00,lighting_interior,Lighting,0.8067295999423436
2178,False,24,23:30:00,mech_vent,HVAC,0.04237076114237648
2179,False,24,23:30:00,plug_loads,Plugs,4.972703348548451
2180,False,24,23:30:00,pool_heater,Pool,0.002318568743238738
2181,False,24,23:30:00,pool_pump,Pool,0.04470887142048899
2182,False,24,23:30:00,range_oven,Kitchen,0.06742462912856272
2183,False,24,23:30:00,refrigerator,Kitchen,1.419539956948874
2184,False,24,23:30:00,well_pump,Kitchen,0.1263188872913877
2185,False,24,23:45:00,ceiling_fan,HVAC,0.06303505048337557
2186,False,24,23:45:00,clothes_dryer,Laundry,0.39611236191731153
2187,False,24,23:45:00,clothes_washer,Laundry,0.010914192723668047
2188,False,24,23:45:00,cooling,HVAC,1.6021019347723264
2189,False,24,23:45:00,cooling_fans_pumps,HVAC,0.250458942543684
2190,False,24,23:45:00,dishwasher,Kitchen,0.029401859495599376
2191,False,24,23:45:00,freezer,Kitchen,0.2081774930895877
2192,False,24,23:45:00,heating,HVAC,1.902846107380264
2193,False,24,23:45:00,heating_fans_pumps,HVAC,1.2057270387168983
2194,False,24,23:45:00,heating_hp_bkup,HVAC,0.08984166648947065
2195,False,24,23:45:00,hot_tub_heater,Hot Tub,0.08470538517503662
2196,False,24,23:45:00,hot_tub_pump,Hot Tub,0.08372698274933424
2197,False,24,23:45:00,hot_water,HVAC,1.1041319245901995
2198,False,24,23:45:00,lighting_exterior,Lighting,0.18186555287206843
2199,False,24,23:45:00,lighting_garage,Lighting,0.037364838559323967
2200,False,24,23:45:00,lighting_interior,Lighting,0.7530538644781577
2201,False,24,23:45:00,mech_vent,HVAC,0.04237076114237648
2202,False,24,23:45:00,plug_loads,Plugs,4.935674693128024
2203,False,24,23:45:00,pool_heater,Pool,0.002318568743238738
2204,False,24,23:45:00,pool_pump,Pool,0.04470887142048899
2205,False,24,23:45:00,range_oven,Kitchen,0.058344247424995964
2206,False,24,23:45:00,refrigerator,Kitchen,1.419539956948874
2207,False,24,23:45:00,well_pump,Kitchen,0.1263188872913877
2208,True,1,00:00:00,ceiling_fan,HVAC,0.15049284611558214
2209,True,1,00:00:00,clothes_dryer,Laundry,0.8694728530846281
2210,True,1,00:00:00,clothes_washer,Laundry,0.023547942317559866
2211,True,1,00:00:00,cooling,HVAC,4.8102082193716695
2212,True,1,00:00:00,cooling_fans_pumps,HVAC,0.7678774934612587
2213,True,1,00:00:00,dishwasher,Kitchen,0.05769314115876224
2214,True,1,00:00:00,freezer,Kitchen,0.521248839050835
2215,True,1,00:00:00,heating,HVAC,4.914118121592902
2216,True,1,00:00:00,heating_fans_pumps,HVAC,3.1053675487885224
2217,True,1,00:00:00,heating_hp_bkup,HVAC,0.24397999084568725
2218,True,1,00:00:00,hot_tub_heater,Hot Tub,0.21232884176691674
2219,True,1,00:00:00,hot_tub_pump,Hot Tub,0.20977950615456573
2220,True,1,00:00:00,hot_water,HVAC,2.4378435454994727
2221,True,1,00:00:00,lighting_exterior,Lighting,0.4572885116209869
2222,True,1,00:00:00,lighting_garage,Lighting,0.09416319345793668
2223,True,1,00:00:00,lighting_interior,Lighting,1.7298255540052645
2224,True,1,00:00:00,mech_vent,HVAC,0.10639040056751997
2225,True,1,00:00:00,plug_loads,Plugs,12.277144323569203
2226,True,1,00:00:00,pool_heater,Pool,0.005820578730352858
2227,True,1,00:00:00,pool_pump,Pool,0.11226061872439891
2228,True,1,00:00:00,range_oven,Kitchen,0.15101973106716593
2229,True,1,00:00:00,refrigerator,Kitchen,3.5585543511586994
2230,True,1,00:00:00,well_pump,Kitchen,0.3181025056019006
2231,True,1,00:15:00,ceiling_fan,HVAC,0.1393879024798925
2232,True,1,00:15:00,clothes_dryer,Laundry,0.7295378367276041
2233,True,1,00:15:00,clothes_washer,Laundry,0.019287593119075574
2234,True,1,00:15:00,cooling,HVAC,4.740173420556111
2235,True,1,00:15:00,cooling_fans_pumps,HVAC,0.7562772357456531
2236,True,1,00:15:00,dishwasher,Kitchen,0.048397213379577815
2237,True,1,00:15:00,freezer,Kitchen,0.5005461049314286
2238,True,1,00:15:00,heating,HVAC,4.838557732844784
2239,True,1,00:15:00,heating_fans_pumps,HVAC,3.055672836412527
2240,True,1,00:15:00,heating_hp_bkup,HVAC,0.25576550034792284
2241,True,1,00:15:00,hot_tub_heater,Hot Tub,0.24316592389039318
2242,True,1,00:15:00,hot_tub_pump,Hot Tub,0.2399526670856726
2243,True,1,00:15:00,hot_water,HVAC,2.1208927629717778
2244,True,1,00:15:00,lighting_exterior,Lighting,0.40313651261842
2245,True,1,00:15:00,lighting_garage,Lighting,0.085814342729456
2246,True,1,00:15:00,lighting_interior,Lighting,1.3969323650732803
2247,True,1,00:15:00,mech_vent,HVAC,0.10303053315191227
2248,True,1,00:15:00,plug_loads,Plugs,12.134619661046735
2249,True,1,00:15:00,pool_heater,Pool,0.005817436372986221
2250,True,1,00:15:00,pool_pump,Pool,0.11219683868972298
2251,True,1,00:15:00,range_oven,Kitchen,0.135088666608996
2252,True,1,00:15:00,refrigerator,Kitchen,3.511899133044916
2253,True,1,00:15:00,well_pump,Kitchen,0.18991583055138483
2254,True,1,00:30:00,ceiling_fan,HVAC,0.13836928769976395
2255,True,1,00:30:00,clothes_dryer,Laundry,0.6109585265309068
2256,True,1,00:30:00,clothes_washer,Laundry,0.016014435127053483
2257,True,1,00:30:00,cooling,HVAC,4.586284815411875
2258,True,1,00:30:00,cooling_fans_pumps,HVAC,0.725919903213261
2259,True,1,00:30:00,dishwasher,Kitchen,0.04049703236385211
2260,True,1,00:30:00,freezer,Kitchen,0.5005461049314286
2261,True,1,00:30:00,heating,HVAC,4.939398239309486
2262,True,1,00:30:00,heating_fans_pumps,HVAC,3.1282067422219044
2263,True,1,00:30:00,heating_hp_bkup,HVAC,0.261796371525171
2264,True,1,00:30:00,hot_tub_heater,Hot Tub,0.24316592389039318
2265,True,1,00:30:00,hot_tub_pump,Hot Tub,0.2399526670856726
2266,True,1,00:30:00,hot_water,HVAC,1.8385541139502342
2267,True,1,00:30:00,lighting_exterior,Lighting,0.40313651261842
2268,True,1,00:30:00,lighting_garage,Lighting,0.085814342729456
2269,True,1,00:30:00,lighting_interior,Lighting,1.3863859754595103
2270,True,1,00:30:00,mech_vent,HVAC,0.10303053315191227
2271,True,1,00:30:00,plug_loads,Plugs,12.120116945309702
2272,True,1,00:30:00,pool_heater,Pool,0.005817436372986221
2273,True,1,00:30:00,pool_pump,Pool,0.11219683868972298
2274,True,1,00:30:00,range_oven,Kitchen,0.11999204532966945
2275,True,1,00:30:00,refrigerator,Kitchen,3.511899133044916
2276,True,1,00:30:00,well_pump,Kitchen,0.18991583055138483
2277,True,1,00:45:00,ceiling_fan,HVAC,0.13663848708208767
2278,True,1,00:45:00,clothes_dryer,Laundry,0.5077733795766892
2279,True,1,00:45:00,clothes_washer,Laundry,0.013242581333677521
2280,True,1,00:45:00,cooling,HVAC,4.476466495752026
2281,True,1,00:45:00,cooling_fans_pumps,HVAC,0.7048754868295668
2282,True,1,00:45:00,dishwasher,Kitchen,0.03462956376966898
2283,True,1,00:45:00,freezer,Kitchen,0.5005461049314286
2284,True,1,00:45:00,heating,HVAC,4.9806952962191495
2285,True,1,00:45:00,heating_fans_pumps,HVAC,3.152024829074327
2286,True,1,00:45:00,heating_hp_bkup,HVAC,0.2678056880948574
2287,True,1,00:45:00,hot_tub_heater,Hot Tub,0.24316592389039318
2288,True,1,00:45:00,hot_tub_pump,Hot Tub,0.2399526670856726
2289,True,1,00:45:00,hot_water,HVAC,1.6451098088707883
2290,True,1,00:45:00,lighting_exterior,Lighting,0.40313651261842
2291,True,1,00:45:00,lighting_garage,Lighting,0.085814342729456
2292,True,1,00:45:00,lighting_interior,Lighting,1.3684414946180024
2293,True,1,00:45:00,mech_vent,HVAC,0.10303053315191227
2294,True,1,00:45:00,plug_loads,Plugs,12.09288517817177
2295,True,1,00:45:00,pool_heater,Pool,0.005817436372986221
2296,True,1,00:45:00,pool_pump,Pool,0.11219683868972298
2297,True,1,00:45:00,range_oven,Kitchen,0.10795190668206868
2298,True,1,00:45:00,refrigerator,Kitchen,3.511899133044916
2299,True,1,00:45:00,well_pump,Kitchen,0.18991583055138483
2300,True,2,01:00:00,ceiling_fan,HVAC,0.13602042466753747
2301,True,2,01:00:00,clothes_dryer,Laundry,0.4224566094965065
2302,True,2,01:00:00,clothes_washer,Laundry,0.010810200334565942
2303,True,2,01:00:00,cooling,HVAC,4.349446077178538
2304,True,2,01:00:00,cooling_fans_pumps,HVAC,0.6811877096091916
2305,True,2,01:00:00,dishwasher,Kitchen,0.030514499500057742
2306,True,2,01:00:00,freezer,Kitchen,0.5005461049314286
2307,True,2,01:00:00,heating,HVAC,5.037435664804481
2308,True,2,01:00:00,heating_fans_pumps,HVAC,3.1925821554201512
2309,True,2,01:00:00,heating_hp_bkup,HVAC,0.2737537777952283
2310,True,2,01:00:00,hot_tub_heater,Hot Tub,0.24316592389039318
2311,True,2,01:00:00,hot_tub_pump,Hot Tub,0.2399526670856726
2312,True,2,01:00:00,hot_water,HVAC,1.481441058316902
2313,True,2,01:00:00,lighting_exterior,Lighting,0.40313651261842
2314,True,2,01:00:00,lighting_garage,Lighting,0.085814342729456
2315,True,2,01:00:00,lighting_interior,Lighting,1.3619289098763157
2316,True,2,01:00:00,mech_vent,HVAC,0.10303053315191227
2317,True,2,01:00:00,plug_loads,Plugs,12.083184082689622
2318,True,2,01:00:00,pool_heater,Pool,0.005817436372986221
2319,True,2,01:00:00,pool_pump,Pool,0.11219683868972298
2320,True,2,01:00:00,range_oven,Kitchen,0.0959173162591934
2321,True,2,01:00:00,refrigerator,Kitchen,3.511899133044916
2322,True,2,01:00:00,well_pump,Kitchen,0.18991583055138483
2323,True,2,01:15:00,ceiling_fan,HVAC,0.13373431058397603
2324,True,2,01:15:00,clothes_dryer,Laundry,0.3500679395166684
2325,True,2,01:15:00,clothes_washer,Laundry,0.009058876195338832
2326,True,2,01:15:00,cooling,HVAC,4.3172071599742035
2327,True,2,01:15:00,cooling_fans_pumps,HVAC,0.6725357195934982
2328,True,2,01:15:00,dishwasher,Kitchen,0.027038413961218373
2329,True,2,01:15:00,freezer,Kitchen,0.5005461049314286
2330,True,2,01:15:00,heating,HVAC,4.980038936324193
2331,True,2,01:15:00,heating_fans_pumps,HVAC,3.159590054434503
2332,True,2,01:15:00,heating_hp_bkup,HVAC,0.2715262883162881
2333,True,2,01:15:00,hot_tub_heater,Hot Tub,0.2267443079876911
2334,True,2,01:15:00,hot_tub_pump,Hot Tub,0.22415161766354727
2335,True,2,01:15:00,hot_water,HVAC,1.331318372079243
2336,True,2,01:15:00,lighting_exterior,Lighting,0.3906030238642574
2337,True,2,01:15:00,lighting_garage,Lighting,0.085814342729456
2338,True,2,01:15:00,lighting_interior,Lighting,1.292956424248016
2339,True,2,01:15:00,mech_vent,HVAC,0.09490199113443307
2340,True,2,01:15:00,plug_loads,Plugs,12.023239049682996
2341,True,2,01:15:00,pool_heater,Pool,0.005817436372986221
2342,True,2,01:15:00,pool_pump,Pool,0.11219683868972298
2343,True,2,01:15:00,range_oven,Kitchen,0.08774321005989799
2344,True,2,01:15:00,refrigerator,Kitchen,3.4005218113365463
2345,True,2,01:15:00,well_pump,Kitchen,0.12553118667837304
2346,True,2,01:30:00,ceiling_fan,HVAC,0.13322097704853575
2347,True,2,01:30:00,clothes_dryer,Laundry,0.2884186195326455
2348,True,2,01:30:00,clothes_washer,Laundry,0.008222861837812128
2349,True,2,01:30:00,cooling,HVAC,4.194334456727338
2350,True,2,01:30:00,cooling_fans_pumps,HVAC,0.6493545492998254
2351,True,2,01:30:00,dishwasher,Kitchen,0.024163353368081966
2352,True,2,01:30:00,freezer,Kitchen,0.5005461049314286
2353,True,2,01:30:00,heating,HVAC,5.061330837611055
2354,True,2,01:30:00,heating_fans_pumps,HVAC,3.2143126858951168
2355,True,2,01:30:00,heating_hp_bkup,HVAC,0.2744851614723128
2356,True,2,01:30:00,hot_tub_heater,Hot Tub,0.2267443079876911
2357,True,2,01:30:00,hot_tub_pump,Hot Tub,0.22415161766354727
2358,True,2,01:30:00,hot_water,HVAC,1.214438537125223
2359,True,2,01:30:00,lighting_exterior,Lighting,0.3906030238642574
2360,True,2,01:30:00,lighting_garage,Lighting,0.085814342729456
2361,True,2,01:30:00,lighting_interior,Lighting,1.2915640653385934
2362,True,2,01:30:00,mech_vent,HVAC,0.09490199113443307
2363,True,2,01:30:00,plug_loads,Plugs,12.018558459286057
2364,True,2,01:30:00,pool_heater,Pool,0.005817436372986221
2365,True,2,01:30:00,pool_pump,Pool,0.11219683868972298
2366,True,2,01:30:00,range_oven,Kitchen,0.08226799604387194
2367,True,2,01:30:00,refrigerator,Kitchen,3.4005218113365463
2368,True,2,01:30:00,well_pump,Kitchen,0.12553118667837304
2369,True,2,01:45:00,ceiling_fan,HVAC,0.13256928159029577
2370,True,2,01:45:00,clothes_dryer,Laundry,0.2374032332746538
2371,True,2,01:45:00,clothes_washer,Laundry,0.0074519040976415585
2372,True,2,01:45:00,cooling,HVAC,4.1080095300251385
2373,True,2,01:45:00,cooling_fans_pumps,HVAC,0.6323432503975407
2374,True,2,01:45:00,dishwasher,Kitchen,0.021298210840383996
2375,True,2,01:45:00,freezer,Kitchen,0.5005461049314286
2376,True,2,01:45:00,heating,HVAC,5.10953435411858
2377,True,2,01:45:00,heating_fans_pumps,HVAC,3.2433871019332465
2378,True,2,01:45:00,heating_hp_bkup,HVAC,0.2796454523610013
2379,True,2,01:45:00,hot_tub_heater,Hot Tub,0.2267443079876911
2380,True,2,01:45:00,hot_tub_pump,Hot Tub,0.22415161766354727
2381,True,2,01:45:00,hot_water,HVAC,1.1374868696530265
2382,True,2,01:45:00,lighting_exterior,Lighting,0.3906030238642574
2383,True,2,01:45:00,lighting_garage,Lighting,0.085814342729456
2384,True,2,01:45:00,lighting_interior,Lighting,1.2896496823116381
2385,True,2,01:45:00,mech_vent,HVAC,0.09490199113443307
2386,True,2,01:45:00,plug_loads,Plugs,12.011707481935451
2387,True,2,01:45:00,pool_heater,Pool,0.005817436372986221
2388,True,2,01:45:00,pool_pump,Pool,0.11219683868972298
2389,True,2,01:45:00,range_oven,Kitchen,0.08067889610369741
2390,True,2,01:45:00,refrigerator,Kitchen,3.4005218113365463
2391,True,2,01:45:00,well_pump,Kitchen,0.12553118667837304
2392,True,3,02:00:00,ceiling_fan,HVAC,0.13230954611420978
2393,True,3,02:00:00,clothes_dryer,Laundry,0.19729050139687448
2394,True,3,02:00:00,clothes_washer,Laundry,0.006658606160567562
2395,True,3,02:00:00,cooling,HVAC,4.003620221908159
2396,True,3,02:00:00,cooling_fans_pumps,HVAC,0.6127030749620618
2397,True,3,02:00:00,dishwasher,Kitchen,0.018980918679825456
2398,True,3,02:00:00,freezer,Kitchen,0.5005461049314286
2399,True,3,02:00:00,heating,HVAC,5.156081406399882
2400,True,3,02:00:00,heating_fans_pumps,HVAC,3.276317877850911
2401,True,3,02:00:00,heating_hp_bkup,HVAC,0.28444996947658596
2402,True,3,02:00:00,hot_tub_heater,Hot Tub,0.2267443079876911
2403,True,3,02:00:00,hot_tub_pump,Hot Tub,0.22415161766354727
2404,True,3,02:00:00,hot_water,HVAC,1.0754536910769357
2405,True,3,02:00:00,lighting_exterior,Lighting,0.3906030238642574
2406,True,3,02:00:00,lighting_garage,Lighting,0.085814342729456
2407,True,3,02:00:00,lighting_interior,Lighting,1.2889052873110822
2408,True,3,02:00:00,mech_vent,HVAC,0.09490199113443307
2409,True,3,02:00:00,plug_loads,Plugs,12.008993418058022
2410,True,3,02:00:00,pool_heater,Pool,0.005817436372986221
2411,True,3,02:00:00,pool_pump,Pool,0.11219683868972298
2412,True,3,02:00:00,range_oven,Kitchen,0.08331891818567624
2413,True,3,02:00:00,refrigerator,Kitchen,3.4005218113365463
2414,True,3,02:00:00,well_pump,Kitchen,0.12553118667837304
2415,True,3,02:15:00,ceiling_fan,HVAC,0.13166089481466875
2416,True,3,02:15:00,clothes_dryer,Laundry,0.16938857745117133
2417,True,3,02:15:00,clothes_washer,Laundry,0.006350655138637246
2418,True,3,02:15:00,cooling,HVAC,3.9829267184635175
2419,True,3,02:15:00,cooling_fans_pumps,HVAC,0.6087628534203033
2420,True,3,02:15:00,dishwasher,Kitchen,0.01699848397614905
2421,True,3,02:15:00,freezer,Kitchen,0.5000860441732196
2422,True,3,02:15:00,heating,HVAC,5.207894804130999
2423,True,3,02:15:00,heating_fans_pumps,HVAC,3.3370836062229032
2424,True,3,02:15:00,heating_hp_bkup,HVAC,0.29481341497241725
2425,True,3,02:15:00,hot_tub_heater,Hot Tub,0.24316592389039318
2426,True,3,02:15:00,hot_tub_pump,Hot Tub,0.2399526670856726
2427,True,3,02:15:00,hot_water,HVAC,1.0603771023258215
2428,True,3,02:15:00,lighting_exterior,Lighting,0.3848198588263011
2429,True,3,02:15:00,lighting_garage,Lighting,0.0791576514429087
2430,True,3,02:15:00,lighting_interior,Lighting,1.277135538695014
2431,True,3,02:15:00,mech_vent,HVAC,0.0965542819172773
2432,True,3,02:15:00,plug_loads,Plugs,11.984523095654685
2433,True,3,02:15:00,pool_heater,Pool,0.00697485496991915
2434,True,3,02:15:00,pool_pump,Pool,0.13620857331486477
2435,True,3,02:15:00,range_oven,Kitchen,0.0968488288210655
2436,True,3,02:15:00,refrigerator,Kitchen,3.292134540861197
2437,True,3,02:15:00,well_pump,Kitchen,0.10049587824038347
2438,True,3,02:30:00,ceiling_fan,HVAC,0.13137572588364652
2439,True,3,02:30:00,clothes_dryer,Laundry,0.15124966324760272
2440,True,3,02:30:00,clothes_washer,Laundry,0.007058225638802708
2441,True,3,02:30:00,cooling,HVAC,3.868413765997248
2442,True,3,02:30:00,cooling_fans_pumps,HVAC,0.5869645658646196
2443,True,3,02:30:00,dishwasher,Kitchen,0.015369711774220739
2444,True,3,02:30:00,freezer,Kitchen,0.5000860441732196
2445,True,3,02:30:00,heating,HVAC,5.24771338189966
2446,True,3,02:30:00,heating_fans_pumps,HVAC,3.3665275929469494
2447,True,3,02:30:00,heating_hp_bkup,HVAC,0.2936033618895932
2448,True,3,02:30:00,hot_tub_heater,Hot Tub,0.24316592389039318
2449,True,3,02:30:00,hot_tub_pump,Hot Tub,0.2399526670856726
2450,True,3,02:30:00,hot_water,HVAC,1.0476327319327574
2451,True,3,02:30:00,lighting_exterior,Lighting,0.3848198588263011
2452,True,3,02:30:00,lighting_garage,Lighting,0.0791576514429087
2453,True,3,02:30:00,lighting_interior,Lighting,1.277135538695014
2454,True,3,02:30:00,mech_vent,HVAC,0.0965542819172773
2455,True,3,02:30:00,plug_loads,Plugs,11.982714128897513
2456,True,3,02:30:00,pool_heater,Pool,0.00697485496991915
2457,True,3,02:30:00,pool_pump,Pool,0.13620857331486477
2458,True,3,02:30:00,range_oven,Kitchen,0.11826281589067651
2459,True,3,02:30:00,refrigerator,Kitchen,3.292134540861197
2460,True,3,02:30:00,well_pump,Kitchen,0.10049587824038347
2461,True,3,02:45:00,ceiling_fan,HVAC,0.13121168500924135
2462,True,3,02:45:00,clothes_dryer,Laundry,0.13927654519071225
2463,True,3,02:45:00,clothes_washer,Laundry,0.008459815222990016
2464,True,3,02:45:00,cooling,HVAC,3.801591340198401
2465,True,3,02:45:00,cooling_fans_pumps,HVAC,0.5738856326106764
2466,True,3,02:45:00,dishwasher,Kitchen,0.015032202953310505
2467,True,3,02:45:00,freezer,Kitchen,0.5000860441732196
2468,True,3,02:45:00,heating,HVAC,5.306987865303848
2469,True,3,02:45:00,heating_fans_pumps,HVAC,3.402627583566869
2470,True,3,02:45:00,heating_hp_bkup,HVAC,0.3006591325617032
2471,True,3,02:45:00,hot_tub_heater,Hot Tub,0.24316592389039318
2472,True,3,02:45:00,hot_tub_pump,Hot Tub,0.2399526670856726
2473,True,3,02:45:00,hot_water,HVAC,1.0951099710939185
2474,True,3,02:45:00,lighting_exterior,Lighting,0.3848198588263011
2475,True,3,02:45:00,lighting_garage,Lighting,0.0791576514429087
2476,True,3,02:45:00,lighting_interior,Lighting,1.277135538695014
2477,True,3,02:45:00,mech_vent,HVAC,0.0965542819172773
2478,True,3,02:45:00,plug_loads,Plugs,11.978701436738987
2479,True,3,02:45:00,pool_heater,Pool,0.00697485496991915
2480,True,3,02:45:00,pool_pump,Pool,0.13620857331486477
2481,True,3,02:45:00,range_oven,Kitchen,0.1618774104575684
2482,True,3,02:45:00,refrigerator,Kitchen,3.292134540861197
2483,True,3,02:45:00,well_pump,Kitchen,0.10049587824038347
2484,True,4,03:00:00,ceiling_fan,HVAC,0.1311198201556011
2485,True,4,03:00:00,clothes_dryer,Laundry,0.13833575285474178
2486,True,4,03:00:00,clothes_washer,Laundry,0.011087071478166871
2487,True,4,03:00:00,cooling,HVAC,3.7121389332277217
2488,True,4,03:00:00,cooling_fans_pumps,HVAC,0.5572736094912897
2489,True,4,03:00:00,dishwasher,Kitchen,0.015446159437030928
2490,True,4,03:00:00,freezer,Kitchen,0.5000860441732196
2491,True,4,03:00:00,heating,HVAC,5.3415554166148596
2492,True,4,03:00:00,heating_fans_pumps,HVAC,3.422840453632417
2493,True,4,03:00:00,heating_hp_bkup,HVAC,0.30531924853642417
2494,True,4,03:00:00,hot_tub_heater,Hot Tub,0.24316592389039318
2495,True,4,03:00:00,hot_tub_pump,Hot Tub,0.2399526670856726
2496,True,4,03:00:00,hot_water,HVAC,1.144525111862951
2497,True,4,03:00:00,lighting_exterior,Lighting,0.3848198588263011
2498,True,4,03:00:00,lighting_garage,Lighting,0.0791576514429087
2499,True,4,03:00:00,lighting_interior,Lighting,1.277135538695014
2500,True,4,03:00:00,mech_vent,HVAC,0.0965542819172773
2501,True,4,03:00:00,plug_loads,Plugs,11.977322678345041
2502,True,4,03:00:00,pool_heater,Pool,0.00697485496991915
2503,True,4,03:00:00,pool_pump,Pool,0.13620857331486477
2504,True,4,03:00:00,range_oven,Kitchen,0.22026589638236654
2505,True,4,03:00:00,refrigerator,Kitchen,3.292134540861197
2506,True,4,03:00:00,well_pump,Kitchen,0.10049587824038347
2507,True,4,03:15:00,ceiling_fan,HVAC,0.1314734826573492
2508,True,4,03:15:00,clothes_dryer,Laundry,0.15089089441513384
2509,True,4,03:15:00,clothes_washer,Laundry,0.013694393403799136
2510,True,4,03:15:00,cooling,HVAC,3.610301955782459
2511,True,4,03:15:00,cooling_fans_pumps,HVAC,0.5359744657635624
2512,True,4,03:15:00,dishwasher,Kitchen,0.01636142011939748
2513,True,4,03:15:00,freezer,Kitchen,0.49019473787172524
2514,True,4,03:15:00,heating,HVAC,5.409028408587269
2515,True,4,03:15:00,heating_fans_pumps,HVAC,3.4965254933239938
2516,True,4,03:15:00,heating_hp_bkup,HVAC,0.3144591386326216
2517,True,4,03:15:00,hot_tub_heater,Hot Tub,0.3688912984341575
2518,True,4,03:15:00,hot_tub_pump,Hot Tub,0.3610112972446457
2519,True,4,03:15:00,hot_water,HVAC,1.2234894592284775
2520,True,4,03:15:00,lighting_exterior,Lighting,0.36277838227004
